date,agend_item_nr,party,speaker,speech_nr,sent_nr,sentence_id,uid,split_
2019-05-16,7,Lab,Diana Johnson,129332,1,129332-01,396a40c061204d151e2ea95cfd4af493,sjasmin
2019-01-17,10,Lab,Sue Hayman,119464,1,119464-01,912d85691c3065ddcf85002944852d92,smarie
2019-07-04,1,Lab,Vicky Foxcroft,132869,4,132869-04,3bfaa5e56215e06b6b5804c978114a27,sjasmin
2019-04-03,1,Lab,Christina Rees,126306,2,126306-02,34e43cf53b53708526f6a429c4278d62,smarie
2019-02-11,6,Lab,Barry Sheerman,121584,3,121584-03,f9d5bbea318736bf448def15f897baf4,sjasmin
2019-01-14,9,Lab,Gill Furniss,118973,1,118973-01,feebe3d440339906ca2d0eafa2dbd3f4,smarie
2019-09-09,5,Lab,Bambos Charalambous,135307,1,135307-01,c3d83b2ab5c79a6220f92cd7681bfd6f,sjasmin
2019-03-21,14,Lab,Chris Elmore,125344,3,125344-03,92612651c0dfddbc6ef6f6b695239d10,smarie
2019-01-16,6,Lab,Jeremy Corbyn,119318,6,119318-06,85f8cd8acc1a16f6db389c0ec0474d43,sjasmin
2019-09-05,2,Lab,Richard Burden,135144,1,135144-01,c62e25bd64dc8ae0ff7d3d1c60125f85,smarie
2019-05-22,8,Lab,Karen Buck,129854,1,129854-01,1d9d949d626b7e1d75cc45cc739a9813,sjasmin
2019-06-17,3,Lab,Paula Sherriff,131192,1,131192-01,99686f8224e492116dbdd78fd7947e17,smarie
2019-05-23,11,Lab,Alex Norris,129969,1,129969-01,2732329e0c7b1e90c8bd8c1605f52cbc,sjasmin
2019-09-05,8,Lab,Adrian Bailey,135206,2,135206-02,90a5d718f9a6a5d2fa4c6dc204e79593,smarie
2019-03-20,3,Lab,Jeff Smith,125061,1,125061-01,2fa6201d6839840558a8b0e2dbfc592f,sjasmin
2019-05-02,12,Lab,Barry Sheerman,128280,4,128280-04,7a8f2a56a12ce1a8f87ff564e87c0964,smarie
2019-05-23,16,Lab,Jim Cunningham,130022,3,130022-03,a2d6c60269e22558c000aba4bc12b2c2,sjasmin
2019-01-15,3,Lab,Toby Perkins,119099,2,119099-02,9267b20ed10c9e18ca9863c88d583b2e,smarie
2019-07-24,9,Lab,Kevin Brennan,134632,2,134632-02,66d1d994b187951375ed26d8549b73e0,sjasmin
2019-02-07,3,Lab,Dennis Skinner,121386,2,121386-02,46eb3450e3d03e19336657cdf3169438,smarie
2019-02-04,4,Lab,Alex Norris,120930,3,120930-03,d09ded8ff5a3b922be21e3175d5ac91c,sjasmin
2019-07-08,13,Lab,Grahame Morris,133130,1,133130-01,3c8d1bc32e6a506a8df991bd834b7fac,smarie
2019-06-20,2,Lab,Barry Sheerman,131632,1,131632-01,5a65a0b5d8fde22045b9b9f829cd6ae0,sjasmin
2019-10-02,6,Lab,Diane Abbott,135671,2,135671-02,2c6f74bc265fd2a7ff413343c486e015,smarie
2019-04-01,11,Lab,Nick Thomas-Symonds,126089,1,126089-01,4a029dc699cb9470d983e8ced00092d2,sjasmin
2019-04-30,8,LibDem,Jamie Stone,127935,1,127935-01,5479d1cfab8ba393c0cdab9a46219627,both
2019-04-01,13,LibDem,Edward Davey,126127,3,126127-03,71e2370326e97ddf591178778885006d,both
2019-02-25,11,LibDem,Alistair Carmichael,122912,1,122912-01,22c1fa72c3f0f1cf172a430eb27b214e,both
2019-04-10,7,LibDem,Jamie Stone,127038,1,127038-01,d0b0fdcac51eef0abf0e6de5cc601c4b,both
2019-03-25,2,LibDem,Jamie Stone,125370,1,125370-01,467fad3dcd6a5e10169c9e6b43720c57,both
2019-06-06,9,LibDem,Jo Swinson,130413,1,130413-01,4fda2942a7881faf3a425b1c9084d23c,both
2019-03-21,13,LibDem,Alistair Carmichael,125298,2,125298-02,521ebacfb3436e1ccec448840534c8d6,both
2019-05-01,9,LibDem,Vincent Cable,128158,2,128158-02,6de52d39d8f75a5824864005c1a021a7,both
2019-04-03,8,LibDem,Vincent Cable,126436,2,126436-02,20d6e485adf29587cef015f990e8c714,both
2019-04-25,4,LibDem,Tom Brake,127570,1,127570-01,d94deb6d490658459e61474eef5560a6,both
2019-10-17,14,LibDem,Christine Jardine,136385,1,136385-01,f00e16fdad2549406d13c0794aec89d5,both
2019-03-21,12,LibDem,Tom Brake,125288,2,125288-02,39c891b45fbe17864d8442bb87e99fcc,both
2019-04-01,13,LibDem,Edward Davey,126127,1,126127-01,c6626a60d4a9c2b7886da17433225d4e,both
2019-03-14,2,LibDem,Tim Farron,124527,2,124527-02,4b774f8e01500c0d4f345ee392d4ad54,both
2019-02-14,1,LibDem,Tim Farron,122028,2,122028-02,4a32fb2d46347ee1febcde094554ca6e,both
2019-04-30,5,LibDem,Jo Swinson,127913,2,127913-02,9590c4a9014f0555dcea8d336eeecf0f,smarie
2019-01-14,4,LibDem,Alistair Carmichael,118929,1,118929-01,d9ff3a400fa354c101ff65f6028ca0f1,sjasmin
2019-05-07,2,LibDem,Tim Farron,128314,1,128314-01,e0eafcb3938fa9e219946cbafd60e806,smarie
2019-04-01,13,LibDem,Wera Hobhouse,126115,1,126115-01,ad1b2ac0937c2b18632d263cde9e9fa6,sjasmin
2019-04-24,8,LibDem,Tom Brake,127497,1,127497-01,50cc0420e1a582d13c38609e861e42c0,smarie
2019-11-05,4,LibDem,Tom Brake,137710,2,137710-02,44b8587087445d88b1e632ebb3a62d99,sjasmin
2019-02-06,7,LibDem,Tim Farron,121257,2,121257-02,3d45ad0132e0292864751d1115255c2f,smarie
2019-02-13,6,LibDem,Jo Swinson,121922,1,121922-01,801a076dd9d6115503ab96024ac137c4,sjasmin
2019-04-01,7,LibDem,Tim Farron,126048,3,126048-03,e7f03890c86293699eaab22dfcd2eb00,smarie
2019-10-29,6,LibDem,Vincent Cable,137245,1,137245-01,77f78ced294d5efef187a29fc21a4f40,sjasmin
2019-02-05,14,LibDem,Jamie Stone,121156,2,121156-02,5a4cb138184bc539be216a754873cb78,smarie
2019-05-21,1,LibDem,Christine Jardine,129588,4,129588-04,3e66fc77954ccc8e9baa0711764ad444,sjasmin
2019-03-21,12,LibDem,Jo Swinson,125294,1,125294-01,01c9467387bbdc3d0e95651795baaca5,smarie
2019-04-25,5,LibDem,Alistair Carmichael,127576,1,127576-01,321a57c817e6f7cf0674464458cb0359,sjasmin
2019-05-13,15,LibDem,Christine Jardine,128920,1,128920-01,4a80d60d1326e54fbe0415cdcbe2d3b7,smarie
2019-02-13,7,LibDem,Alistair Carmichael,121930,3,121930-03,eaf1e76f87fab73658bde0330ed1dd44,sjasmin
2019-01-28,3,LibDem,Vincent Cable,120219,1,120219-01,f9f3820722056cb506b8279e9629cbd6,smarie
2019-02-13,7,LibDem,Alistair Carmichael,121930,5,121930-05,48d64ec5ab755b48f169b1e31297c05d,sjasmin
2019-03-21,12,LibDem,Tom Brake,125288,1,125288-01,5f9500e6e47b93affba5615b93f70cab,smarie
2019-04-01,9,LibDem,Vincent Cable,126071,1,126071-01,29c861e70b15d4bf9e80dec800040164,sjasmin
2019-05-01,2,LibDem,Tom Brake,128026,3,128026-03,9846d7ad3e6ba4cd96ffca3c22c4dbfd,smarie
2019-03-14,1,LibDem,Tom Brake,124517,2,124517-02,d05415a6e1761b34608a03ab7c3f6553,sjasmin
2019-01-21,13,LibDem,Jamie Stone,119694,1,119694-01,77cd263e7a04cb58e3fc4b2493a09f67,smarie
2019-02-18,13,LibDem,Tom Brake,122316,1,122316-01,c2faa8aa27720fc795ed63284f0799f8,sjasmin
2019-10-31,12,LibDem,Tom Brake,137609,2,137609-02,5a6b0d72948cebc49fa3a84b8a8dc797,smarie
2019-05-21,11,LibDem,Jo Swinson,129717,1,129717-01,8387ac8af2dcd91bac19457b66780f99,sjasmin
2019-11-05,4,LibDem,Tom Brake,137708,1,137708-01,76482190be16579f8a5d9caf347c4341,smarie
2019-01-21,13,LibDem,Jamie Stone,119694,2,119694-02,ee2bd03fab6a5f1870064e0785953bd5,sjasmin
2019-05-07,2,LibDem,Tim Farron,128314,2,128314-02,9a8287380f21f8079c896a7663fc58e0,smarie
2019-04-24,8,LibDem,Tom Brake,127497,2,127497-02,b8cdba09f5209ae500120291eb627037,sjasmin
2019-07-01,11,SNP,Martin Docherty-Hughes,132461,3,132461-03,0f24112f7927ca0bcce36bea08653333,both
2019-05-14,11,SNP,Tommy Sheppard,129064,1,129064-01,841cf67cae49be29141426aa1fedfa97,both
2019-11-05,1,SNP,Stephen Gethins,137680,5,137680-05,98d3b141d54fb51b6de0a58b2293a137,both
2019-10-17,9,SNP,Angela Crawley,136335,4,136335-04,485f9c9e892e3749e6998b6ca66f7cbc,both
2019-05-23,6,SNP,Tommy Sheppard,129930,2,129930-02,287ad1a599aa163b85159708626938e3,both
2019-03-07,15,SNP,Deidre Brock,124038,1,124038-01,636871322d1396ef518a45dd91ae8c2e,both
2019-04-02,1,SNP,Alison Thewliss,126135,1,126135-01,fbe70a1e2bfbea269b16c7cc1909c5c0,both
2019-05-13,15,SNP,Carol Monaghan,128926,1,128926-01,b0771b671323aaf8df540e2816dc92b2,both
2019-02-18,6,SNP,John McNally,122271,3,122271-03,6b78466170afd3d37782e2520bd1ab77,both
2019-10-21,11,SNP,Carol Monaghan,136547,1,136547-01,325d8ccec15bb35960f8a38afeaa23b5,both
2019-03-13,2,SNP,Chris Stephens,124383,1,124383-01,91844af220889038306708efcd352c03,both
2019-03-20,3,SNP,Chris Law,125069,3,125069-03,6fc0641368fefca321a8f0d37f8000c4,both
2019-10-01,3,SNP,Alison Thewliss,135475,3,135475-03,2c7e2177d527f950fa4731081d203648,both
2019-06-24,15,SNP,Carol Monaghan,131914,1,131914-01,f607b3850642682245ed19af8460fae4,both
2019-09-04,12,SNP,Ian Blackford,135082,4,135082-04,32f51f8e8d21663e3002cd9b0c71d387,both
2019-06-26,10,SNP,Peter Grant,132246,2,132246-02,1ad23d34005ced6c819cabdc85fb880c,smarie
2019-03-05,4,SNP,David Linden,123600,1,123600-01,7465e0c90e77002b24996c6b89075b0e,sjasmin
2019-10-07,14,SNP,Peter Grant,136040,3,136040-03,e7b94381b7e4826f6e6a934400ec35ad,smarie
2019-06-26,10,SNP,Ian Blackford,132199,7,132199-07,a76057698a659c1a32b6bedfdfbe6359,sjasmin
2019-10-08,6,SNP,Joanna Cherry,136125,4,136125-04,4d7318ef7e27631485f2d7b851d0d292,smarie
2019-07-03,4,SNP,Stuart C McDonald,132731,1,132731-01,a530fc5e897883be9be95e6ff301842e,sjasmin
2019-02-20,1,SNP,Patrick Grady,122505,1,122505-01,ee46b169c8c93a9de812bd4645ae673f,smarie
2019-10-23,8,SNP,Stewart Hosie,136851,2,136851-02,ca1b9507c490241058f085c29d41cfe1,sjasmin
2019-05-14,10,SNP,David Linden,129059,2,129059-02,e8d8966b49f1ae01ece33a12ad9efbe5,smarie
2019-10-23,8,SNP,Ronnie Cowan,136823,3,136823-03,86f5efd274efd655138065dd2c8726b7,sjasmin
2019-02-28,11,SNP,Philippa Whitford,123350,1,123350-01,57d0bb6e4b8ad1d0d84c23d659db5de4,smarie
2019-10-23,8,SNP,Ronnie Cowan,136823,1,136823-01,7b61dc49d7e5595185cffcff89263378,sjasmin
2019-06-12,12,SNP,Ian Blackford,130941,7,130941-07,d7c1c9e362648b8551423339d2bf7d70,smarie
2019-07-03,4,SNP,Patrick Grady,132732,1,132732-01,07bfd6c84afd3bb57f6131029ab6db73,sjasmin
2019-07-02,11,SNP,Alan Brown,132643,5,132643-05,045176aa4e6f4e73b97f0bc3da017ae6,smarie
2019-01-09,9,SNP,Pete Wishart,118706,2,118706-02,d5ef953b7b3d2629231f27848314f53c,sjasmin
2019-10-17,10,SNP,Alison Thewliss,136347,2,136347-02,cae95abea1444029b80dc3be598c586c,smarie
2019-07-08,3,SNP,Stewart McDonald,133050,2,133050-02,ba3cc6e1c344888a92033351485c7596,sjasmin
2019-01-24,3,SNP,Stephen Gethins,120043,3,120043-03,f8015982840545f98c57a43929f81abb,smarie
2019-06-19,8,SNP,Ian Blackford,131563,1,131563-01,1562a33e5b0c51c645214bdd311dfafa,sjasmin
2019-06-10,11,SNP,Angus MacNeil,130607,5,130607-05,2291c4ec479674dd561b44c4a6443bf4,smarie
2019-03-11,13,SNP,Peter Grant,124184,2,124184-02,8ecb6acf46c9a4a1e8c6d7daaf5e7c74,sjasmin
2019-06-26,10,SNP,Ian Blackford,132199,8,132199-08,3a27d589ebf6d0fcc1d99624aac962b8,smarie
2019-07-16,16,SNP,Patrick Grady,133943,3,133943-03,b398a51706da4bc20a56d0d6f25fef0d,sjasmin
2019-02-04,6,SNP,Douglas Chapman,120944,3,120944-03,9b4829a3f54ea8d7a0a4e012901c23ee,smarie
2019-06-05,10,SNP,Kirsty Blackman,130287,3,130287-03,d28d8f097c2f931ca2fbbad3265e0373,sjasmin
2019-01-29,13,SNP,David Linden,120507,1,120507-01,f017d0ba9b2ee25fda7c41e856c89d84,smarie
2019-02-18,1,SNP,Martin Docherty-Hughes,122215,5,122215-05,f12f682b5a54fd8703f052db8becfb84,sjasmin
2019-10-17,9,SNP,Marion Fellows,136329,1,136329-01,7d7eb273d925782a012a0534ea367708,smarie
2019-10-17,2,SNP,Angus MacNeil,136251,2,136251-02,03a03c69a1c9eea7828e7a51f0e413db,sjasmin
