id,year1,year2,month,sourname,objdim,objid,oidclean
7058,2001,"2001",6,2,,"750,000 people","750,000 people"
7059,2001,"2001",6,2,"Other","parents of newborn children","parents of newborn children"
7060,2001,"2001",6,2,,"people","people"
7061,2001,"2001",6,2,,"the nation","the nation"
7062,2001,"2001",6,2,"Geography","communities","communities"
7063,2001,"2001",6,2,,"Britain","britain"
7064,2001,"2001",6,2,"Age/generation","Older people","older people"
7065,2001,"2001",6,2,,"all","all"
7066,2001,"2001",6,2,"Health","patients","patients"
7067,2001,"2001",6,2,"Geography","(people) across the country","people across the country"
7068,2001,"2001",6,2,"Economic class","part-time (workers)","part-time workers"
7069,2001,"2001",6,2,,"(families with) children","families with children"
7070,2001,"2001",6,2,"Other","families","families"
7071,2001,"2001",6,2,,"vested interests","vested interests"
7072,2001,"2001",6,2,,"British people","british people"
7073,2001,"2001",6,2,,"Britain","britain"
7074,2001,"2001",6,2,,"people","people"
7075,2001,"2001",6,2,"Economic class","everyone coming on to benefits","everyone coming on to benefits"
7076,2001,"2001",6,2,"Other","all offenders","all offenders"
7077,2001,"2001",6,2,"Other","crime barons","crime barons"
7079,2001,"2001",6,2,"Other","parents","parents"
7080,2001,"2001",6,2,,"midwives","midwives"
7081,2001,"2001",6,2,"Health","patients","patients"
7082,2001,"2001",6,2,"Geography","regions","regions"
7083,2001,"2001",6,2,,"children","children"
7084,2001,"2001",6,2,"Other","single (pensioners)","single pensioners"
7085,2001,"2001",6,2,"Other","dealers (i.e. drug dealers)","dealers i.e. drug dealers"
7086,2001,"2001",6,2,,"voluntary organisations","voluntary organisations"
7087,2001,"2001",6,2,,"(poorest) children","poorest children"
7088,2001,"2001",6,2,"Other","persistent (young) offenders","persistent young offenders"
7089,2001,"2001",6,2,"Other","the few","the few"
7090,2001,"2001",6,2,"Other","(children) in care","children in care"
7091,2001,"2001",6,2,,"Headteachers","headteachers"
7092,2001,"2001",6,2,"Economic class","pensioners","pensioners"
7093,2001,"2001",6,2,"Economic class","Pensioner (couples with an income up to £200 per week)","pensioner couples with an income up to £200 per week"
7094,2001,"2001",6,2,"Other","single (pensioners with income up to £135 per week)","single pensioners with income up to £135 per week"
7095,2001,"2001",6,2,"Other","people [who] suffer drug...problems","people who suffer drug...problems"
7096,2001,"2001",6,2,"Economic class","pensioners","pensioners"
7097,2001,"2001",6,2,,"those (i.e. police officers) on the frontline","those i.e. police officers on the frontline"
7098,2001,"2001",6,2,"Ethnicity/race","ethnic minorities","ethnic minorities"
7099,2001,"2001",6,2,"Geography","local people","local people"
7100,2001,"2001",6,2,,"every child","every child"
7101,2001,"2001",6,2,,"Britain","britain"
7102,2001,"2001",6,2,"Health","People with disabilities","people with disabilities"
7103,2001,"2001",6,2,,"frontline staff","frontline staff"
7104,2001,"2001",6,2,,"all health professionals","all health professionals"
7105,2001,"2001",6,2,"Other","(disabled) travellers","disabled travellers"
7106,2001,"2001",6,2,,"British people","british people"
7107,2001,"2001",6,2,,"20,000 more nurses","20,000 more nurses"
7108,2001,"2001",6,2,"Health","patients","patients"
7109,2001,"2001",6,2,"Economic class","(Britain's) hard-working (families)","britain's hard-working families"
7110,2001,"2001",6,2,,"10,000 extra doctors","10,000 extra doctors"
7111,2001,"2001",6,2,,"everyone","everyone"
7112,2001,"2001",6,2,"Geography","local people","local people"
7113,2001,"2001",6,2,"Geography","high-cost areas","high-cost areas"
7114,2001,"2001",6,2,"Other","(14-year-old) pupils","14-year-old pupils"
7115,2001,"2001",6,2,"Other","those families (most in need)","those families most in need"
7116,2001,"2001",6,2,"Economic class","pensioner (couple)","pensioner couple"
7117,2001,"2001",6,2,,"teachers who work in them (i.e. schools in the toughest areas)","teachers who work in them i.e. schools in the toughest areas"
7118,2001,"2001",6,2,,"people","people"
7119,2001,"2001",6,2,"Geography","Belfast","belfast"
7120,2001,"2001",6,2,,"1,000 more children","1,000 more children"
7122,2001,"2001",6,2,,"nurses","nurses"
7123,2001,"2001",6,2,"Other","victims","victims"
7124,2001,"2001",6,2,"Other","consumers","consumers"
7125,2001,"2001",6,2,"Other","the pupil","the pupil"
7126,2001,"2001",6,2,,"teachers","teachers"
7127,2001,"2001",6,2,,"UK","uk"
7128,2001,"2001",6,2,,"one million children","one million children"
7129,2001,"2001",6,2,"Geography","(poorer) communities","poorer communities"
7130,2001,"2001",6,2,,"NHS staff","nhs staff"
7131,2001,"2001",6,2,"Economic class","the poor","the poor"
7132,2001,"2001",6,2,,"carers","carers"
7133,2001,"2001",6,2,"Other","people living on the streets","people living on the streets"
7134,2001,"2001",6,2,"Economic class","a pensioner (couple)","a pensioner couple"
7135,2001,"2001",6,2,,"teachers","teachers"
7136,2001,"2001",6,2,"Gender","mothers","mothers"
7137,2001,"2001",6,2,"Other","the most persistent (young) offenders","the most persistent young offenders"
7138,2001,"2001",6,2,,"Britain","britain"
7139,2001,"2001",6,2,,"children aged four to six","children aged four to six"
7140,2001,"2001",6,2,,"people","people"
7141,2001,"2001",6,2,,"teachers","teachers"
7142,2001,"2001",6,2,"Economic class","(Pensioners) who work","pensioners who work"
7143,2001,"2001",6,2,,"Britain","britain"
7144,2001,"2001",6,2,,"cardiologists","cardiologists"
7145,2001,"2001",6,2,,"Britain","britain"
7146,2001,"2001",6,2,"Health","people with disabilities","people with disabilities"
7147,2001,"2001",6,2,"Geography","Bristol","bristol"
7148,2001,"2001",6,2,"Economic class","(pensioners) who have saved","pensioners who have saved"
7149,2001,"2001",6,2,"Other","(a pensioner) couple","a pensioner couple"
7150,2001,"2001",6,2,"Economic class","employer","employer"
7151,2001,"2001",6,2,,"scientists","scientists"
7152,2001,"2001",6,2,"Health","people with disabilities","people with disabilities"
7153,2001,"2001",6,2,"Other","offenders (who breach the conditions of their sentence)","offenders who breach the conditions of their sentence"
7154,2001,"2001",6,2,,"scientists","scientists"
7155,2001,"2001",6,2,"Other","pupils","pupils"
7156,2001,"2001",6,2,"Economic class","a majority of the workforce","a majority of the workforce"
7158,2001,"2001",6,2,"Economic class","(pensioners) who have modest savings","pensioners who have modest savings"
7159,2001,"2001",6,2,"Other","others who are a danger to children","others who are a danger to children"
7160,2001,"2001",6,2,"Gender","women","women"
7161,2001,"2001",6,2,"Other","parents who do not comply (i.e. with child support payment requirements)","parents who do not comply i.e. with child support payment requirements"
7162,2001,"2001",6,2,,"750,000 people","750,000 people"
7163,2001,"2001",6,2,"Other","parents (i.e. of truant children)","parents i.e. of truant children"
7164,2001,"2001",6,2,,"teachers","teachers"
7165,2001,"2001",6,2,,"six-year-olds","six-year-olds"
7166,2001,"2001",6,2,,"children (with special needs)","children with special needs"
7167,2001,"2001",6,2,,"their staff (i.e. council staff)","their staff i.e. council staff"
7168,2001,"2001",6,2,,"all","all"
7169,2001,"2001",6,2,,"Britain","britain"
7170,2001,"2001",6,2,,"Children","children"
7171,2001,"2001",6,2,,"people","people"
7172,2001,"2001",6,2,,"the first child","the first child"
7173,2001,"2001",6,2,"Economic class","middle-income (pensioners)","middle-income pensioners"
7174,2001,"2001",6,2,"Age/generation","every young person","every young person"
7175,2001,"2001",6,2,,"Britain's (young people)","britain's young people"
7176,2001,"2001",6,2,,"(The nations of) the UK","the nations of the uk"
7177,2001,"2001",6,2,"Economic class","150,000 small businesses","150,000 small businesses"
7178,2001,"2001",6,2,"Other","those (i.e. children) with special talents","those i.e. children with special talents"
7179,2001,"2001",6,2,"Other","(single earner) family (on average earnings)","single earner family on average earnings"
7180,2001,"2001",6,2,"Economic class","(single) pensioners (with incoome up to £135 per week)","single pensioners with incoome up to £135 per week"
7181,2001,"2001",6,2,,"every child","every child"
7182,2001,"2001",6,2,,"Britain","britain"
7183,2001,"2001",6,2,,"adults","adults"
7184,2001,"2001",6,2,"Economic class","unemployed people","unemployed people"
7185,2001,"2001",6,2,"Economic class","the entrepreneur","the entrepreneur"
7186,2001,"2001",6,2,"Economic class","the people who...work in it (i.e. the countryside)","the people who...work in it i.e. the countryside"
7187,2001,"2001",6,2,"Other","(children with) parents (on income support)","children with parents on income support"
7188,2001,"2001",6,2,"Economic class","pensioner","pensioner"
7189,2001,"2001",6,2,"Economic class","larger firms","larger firms"
7190,2001,"2001",6,2,,"every three-year-old","every three-year-old"
7191,2001,"2001",6,2,,"the British people","the british people"
7192,2001,"2001",6,2,,"Britain","britain"
7193,2001,"2001",6,2,"Economic class","1.6 million of the poorest (pensioners)","1.6 million of the poorest pensioners"
7194,2001,"2001",6,2,"Age/generation","the elderly","the elderly"
7195,2001,"2001",6,2,,"Britain","britain"
7196,2001,"2001",6,2,,"consultants","consultants"
7197,2001,"2001",6,2,"Age/generation","young people","young people"
7198,2001,"2001",6,2,"Nationality","those who come and work here","those who come and work here"
7199,2001,"2001",6,2,"Other","families","families"
7200,2001,"2001",6,2,"Other","(hard-working) families","hard-working families"
7201,2001,"2001",6,2,,"the UK","the uk"
7202,2001,"2001",6,2,"Health","(children) with special needs","children with special needs"
7203,2001,"2001",6,2,"Health","disabled (travellers)","disabled travellers"
7204,2001,"2001",6,2,"Age/generation","all young people","all young people"
7205,2001,"2001",6,2,"Economic class","hard-working (families)","hard-working families"
7206,2001,"2001",6,2,"Other","pupils","pupils"
7207,2001,"2001",6,2,"Geography","The nations (of the UK)","the nations of the uk"
7208,2001,"2001",6,2,,"children","children"
7209,2001,"2001",6,2,"Geography","every community in Britain","every community in britain"
7210,2001,"2001",6,2,,"people","people"
7211,2001,"2001",6,2,"Geography","(workers in) high-cost areas","workers in high-cost areas"
7212,2001,"2001",6,2,"Economic class","Wales","wales"
7213,2001,"2001",6,2,"Economic class","claimaints (i.e. benefit claimants)","claimaints i.e. benefit claimants"
7214,2001,"2001",6,2,,"(families with) children","families with children"
7215,2001,"2001",6,2,"Geography","Croydon","croydon"
7216,2001,"2001",6,2,,"children","children"
7217,2001,"2001",6,2,"Economic class","small...-sized firms","small...-sized firms"
7218,2001,"2001",6,2,"Other","dealers (i.e. drug dealers)","dealers i.e. drug dealers"
7219,2001,"2001",6,2,"Other","people with families","people with families"
7220,2001,"2001",6,2,"Age/generation","16- to 18-year-olds","16- to 18-year-olds"
7221,2001,"2001",6,2,"Economic class","individual employees","individual employees"
7222,2001,"2001",6,2,"Health","those with a dangerous severe personality disorder","those with a dangerous severe personality disorder"
7223,2001,"2001",6,2,,"five million families","five million families"
7224,2001,"2001",6,2,"Geography","every region of the country","every region of the country"
7225,2001,"2001",6,2,"Geography","Northern Ireland","northern ireland"
7226,2001,"2001",6,2,,"people","people"
7227,2001,"2001",6,2,,"the UK","the uk"
7228,2001,"2001",6,2,,"the staff who run them (i.e. frontline services)","the staff who run them i.e. frontline services"
7229,2001,"2001",6,2,"Economic class","(the poorest third) of pensioners","the poorest third of pensioners"
7230,2001,"2001",6,2,"Geography","Birmingham","birmingham"
7231,2001,"2001",6,2,"Geography","Wales","wales"
7232,2001,"2001",6,2,"Age/generation","teenagers","teenagers"
7233,2001,"2001",6,2,"Economic class","the neediest (children)","the neediest children"
7234,2001,"2001",6,2,"Age/generation","(persistent) juvenile (offenders)","persistent juvenile offenders"
7235,2001,"2001",6,2,"Other","(18-to-20-year-old) offenders","18-to-20-year-old offenders"
7236,2001,"2001",6,2,,"children","children"
7237,2001,"2001",6,2,"Economic class","those who save","those who save"
7238,2001,"2001",6,2,,"children","children"
7239,2001,"2001",6,2,"Geography","all parts of the country","all parts of the country"
7240,2001,"2001",6,2,"Health","people with conditions like kidney failure","people with conditions like kidney failure"
7241,2001,"2001",6,2,"Economic class","people who go bankrupt through no fault of their own","people who go bankrupt through no fault of their own"
7242,2001,"2001",6,2,"Gender","mothers (under 18)","mothers under 18"
7243,2001,"2001",6,2,,"carers","carers"
7244,2001,"2001",6,2,"Other","a persistent offender","a persistent offender"
7245,2001,"2001",6,2,,"6,000 police recruits","6,000 police recruits"
7246,2001,"2001",6,2,"Health","people [who have] mental health problems","people who have mental health problems"
7247,2001,"2001",6,2,,"The citizen","the citizen"
7248,2001,"2001",6,2,"Age/generation","older (workers)","older workers"
7249,2001,"2001",6,2,"Other","persistent offenders","persistent offenders"
7250,2001,"2001",6,2,"Geography","local communities","local communities"
7251,2001,"2001",6,2,"Economic class","employers","employers"
7252,2001,"2001",6,2,"Other","families","families"
7253,2001,"2001",6,2,,"Children (who need new families)","children who need new families"
7254,2001,"2001",6,2,,"citizens","citizens"
7255,2001,"2001",6,2,"Geography","England","england"
7256,2001,"2001",6,2,"Geography","London","london"
7257,2001,"2001",6,2,,"1.6 million children","1.6 million children"
7258,2001,"2001",6,2,"Geography","Britain's ex-mining communities","britain's ex-mining communities"
7259,2001,"2001",6,2,"Other","your family","your family"
7260,2001,"2001",6,2,,"s;ecialists in areas like serious and organisational crime","s;ecialists in areas like serious and organisational crime"
7261,2001,"2001",6,2,"Other","single (pensioners)","single pensioners"
