sentence_id	span_nr	text	cat	pred_type	recall	recall_micro	thau_category	completely_wrong
labour-2001-488-3	0	the next generation	1	ISG	0.0	1.0	Age/generation	True
labour-2001-489-4	0	the next generation	1	ISG	0.0	1.0	Age/generation	True
labour-2001-493-5	0	every child	10	SG	1.0	1.0	none	False
labour-2001-561-2	0	every child	10	SG	1.0	1.0	none	False
labour-2001-303-1	0	20, 000 extra nurses	10		0.2	0.2	none	False
labour-2001-303-1	1	10, 000 extra doctors	10		0.2	0.2	none	False
labour-2001-315-3	0	the citizen	10	SG	1.0	1.0	none	False
labour-2001-315-3	1	the patient	6	SG	1.0	1.0	Health	False
labour-2001-390-1	0	the patient	6		0.5	0.5	Health	False
labour-2001-390-2	0	the patient	6		0.5	0.5	Health	False
labour-2001-384-1	0	smokers	9	SG	1.0	1.0	Other	False
labour-2001-496-2	0	employers	2	SG	1.0	1.0	Economic class	False
labour-2001-496-5	0	employers	2	SG	1.0	1.0	Economic class	False
labour-2001-718-3	0	seven-year-olds	10	SG	1.0	1.0	none	False
labour-2001-711-1	0	families	9	SG	1.0	1.0	Other	False
labour-2001-282-2	0	market towns	5		0.0	0.0	Geography	True
labour-2001-457-1	0	all people	10	SG	1.0	1.0	none	False
labour-2001-438-3	0	people in work	2	SG	1.0	1.0	Economic class	False
labour-2001-438-4	0	people in work	2	SG	1.0	1.0	Economic class	False
labour-2001-444-1	0	people in work	2	SG	1.0	1.0	Economic class	False
labour-2001-444-1	1	every region	5		0.0	0.0	Geography	True
labour-2001-456-3	0	people across the country	5	ISG	0.0	0.25	Geography	True
labour-2001-229-2	0	manchester	5		0.0	0.0	Geography	True
labour-2001-229-2	1	sheffield	5		0.0	0.0	Geography	True
labour-2001-229-2	2	nottingham	5		0.0	0.0	Geography	True
labour-2001-229-2	3	tyne and wear	5		0.0	0.0	Geography	True
labour-2001-229-2	4	leeds	5		0.0	0.0	Geography	True
labour-2001-229-2	5	portsmouth	5		0.0	0.0	Geography	True
labour-2001-238-1	0	manchester	5		0.0	0.0	Geography	True
labour-2001-238-1	1	sheffield	5		0.0	0.0	Geography	True
labour-2001-238-1	2	nottingham	5		0.0	0.0	Geography	True
labour-2001-483-1	0	the neediest children	2	SG	1.0	1.0	Economic class	False
labour-2001-367-1	0	able young people	9	SG	1.0	1.0	Other	False
labour-2001-424-2	0	community groups	10	ORG	0.0	1.0	none	True
labour-2001-583-2	0	community groups	10	ORG	0.0	1.0	none	True
labour-2001-583-3	0	community groups	10	SG	1.0	1.0	none	False
labour-2001-480-3	0	1. 1 million families	9		0.2	0.2	Other	False
labour-2001-566-1	0	every neighbourhood	5	ISG	0.0	1.0	Geography	True
labour-2001-454-1	0	280, 000 young people	1		0.4	0.4	Age/generation	False
labour-2001-525-2	0	mothers under 18	4	SG	1.0	1.0	Gender	False
labour-2001-525-2	1	teenagers	1	SG	1.0	1.0	Age/generation	False
labour-2001-417-1	0	adults	10	SG	1.0	1.0	none	False
labour-2001-461-3	0	adults	10	SG	1.0	1.0	none	False
labour-2001-455-2	0	100, 000 lone parents	9		0.4	0.4	Other	False
labour-2001-603-6	0	regions	5	ISG	0.0	1.0	Geography	True
labour-2001-604-1	0	regions	5		0.0	0.0	Geography	True
labour-2001-152-1	0	the guilty	9	SG	1.0	1.0	Other	False
labour-2001-445-1	0	all pensioners	2	SG	1.0	1.0	Economic class	False
labour-2001-399-1	0	all nhs staff	10	SG	1.0	1.0	none	False
labour-2001-297-1	0	every part of britain	5	SG	1.0	1.0	Geography	False
labour-2001-224-2	0	motorists	9	SG	1.0	1.0	Other	False
labour-2001-224-2	1	passengers	9	SG	1.0	1.0	Other	False
labour-2001-333-2	0	primary pupils	9	SG	1.0	1.0	Other	False
labour-2001-667-2	0	the taxpayer	9	SG	1.0	1.0	Other	False
labour-2001-256-3	0	managers	2	SG	1.0	1.0	Economic class	False
labour-2001-439-2	0	one million children	10		0.3333333333333333	0.3333333333333333	none	False
labour-2001-377-8	0	support staff	10	SG	1.0	1.0	none	False
labour-2001-474-1	0	people unable to take up paid work	2	SG	1.0	1.0	Economic class	False
labour-2001-426-2	0	north greenwich peninsula	5		0.0	0.0	Geography	True
labour-2001-270-6	0	key workers	2	SG	1.0	1.0	Economic class	False
labour-2001-587-4	0	family visitors	7	SG	1.0	1.0	Nationality	False
labour-2001-587-4	1	those who come and work here	7	SG	1.0	1.0	Nationality	False
labour-2001-459-2	0	those who can	6	SG	1.0	1.0	Health	False
labour-2001-469-2	0	those with special needs	6	SG	1.0	1.0	Health	False
labour-2001-662-4	0	servicemen	10	SG	1.0	1.0	none	False
labour-2001-266-1	0	urban areas	5		0.0	0.0	Geography	True
labour-2001-282-3	0	urban areas	5		0.0	0.0	Geography	True
labour-2001-27-2	0	vested interests	10		0.0	0.0	none	True
labour-2001-447-1	0	everyone coming on to benefits	2	SG	1.0	1.0	Economic class	False
labour-2001-555-5	0	all offenders	9	SG	1.0	1.0	Other	False
labour-2001-391-1	0	midwives	10	SG	1.0	1.0	none	False
labour-2001-564-4	0	dealers	9	SG	1.0	1.0	Other	False
labour-2001-463-4	0	ethnic minorities	3	SG	1.0	1.0	Ethnicity/race	False
labour-2001-401-1	0	all health professionals	10	SG	1.0	1.0	none	False
labour-2001-313-1	0	health service workers	10	SG	1.0	1.0	none	False
labour-2001-313-1	1	20, 000 more nurses	10		0.2	0.2	none	False
labour-2001-313-1	2	10, 000 more gps	10		0.0	0.0	none	True
labour-2001-352-1	0	toughest areas	5	SG	0.5	0.5	Geography	False
labour-2001-352-1	1	teachers who work in them	10	SG	0.8	0.8	none	False
labour-2001-611-4	0	belfast	5		0.0	0.0	Geography	True
labour-2001-523-1	0	people living on the streets	9	SG	1.0	1.0	Other	False
labour-2001-497-5	0	mothers	4	SG	1.0	1.0	Gender	False
labour-2001-385-1	0	children aged four to six	10	SG	1.0	1.0	none	False
labour-2001-506-2	0	pensioners who work	2	SG	1.0	1.0	Economic class	False
labour-2001-208-5	0	scientists	10	SG	1.0	1.0	none	False
labour-2001-167-1	0	750, 000 people	10		0.0	0.25	none	True
labour-2001-196-4	0	750, 000 people	10		0.25	0.25	none	False
labour-2001-350-6	0	children with special needs	6	SG	1.0	1.0	Health	False
labour-2001-480-2	0	the first child	10	SG	1.0	1.0	none	False
labour-2001-733-1	0	the first child	10	SG	1.0	1.0	none	False
labour-2001-254-3	0	larger firms	2	ORG	0.0	1.0	Economic class	True
labour-2001-739-1	0	britain	10		0.0	0.0	none	True
labour-2001-587-3	0	families	9	SG	1.0	1.0	Other	False
labour-2001-365-2	0	all young people	1		0.6666666666666666	0.6666666666666666	Age/generation	False
labour-2001-529-2	0	all young people	1	SG	1.0	1.0	Age/generation	False
labour-2001-584-2	0	every community in britain	5	SG	0.75	1.0	Geography	False
labour-2001-277-1	0	wales	2		0.0	0.0	Economic class	True
labour-2001-317-1	0	wales	2		0.0	0.0	Economic class	True
labour-2001-607-3	0	wales	5		0.0	0.0	Geography	True
labour-2001-561-1	0	teenagers	1	SG	1.0	1.0	Age/generation	False
labour-2001-214-5	0	people who go bankrupt through no fault of their own	2	SG	1.0	1.0	Economic class	False
labour-2001-533-1	0	a persistent offender	9		0.6666666666666666	0.6666666666666666	Other	False
labour-2001-596-1	0	the citizen	10	SG	1.0	1.0	none	False
labour-2001-145-1	0	1. 6 million children	10		0.2	0.2	none	False
labour-2001-465-4	0	1. 6 million children	10		0.2	0.2	none	False
labour-2001-291-1	0	britain's ex-mining communities	5	SG	1.0	1.0	Geography	False
labour-2001-388-5	0	all patients	6		0.5	0.5	Health	False
labour-2001-342-2	0	all pupils	9	SG	1.0	1.0	Other	False
labour-2001-499-2	0	both parents	9		0.5	0.5	Other	False
labour-2001-396-3	0	frontline doctors	10	SG	1.0	1.0	none	False
labour-2001-60-3	0	seven million adults without basic skills	2		0.6666666666666666	0.6666666666666666	Economic class	False
labour-2001-409-4	0	manchester	5		0.0	0.0	Geography	True
labour-2001-159-1	0	mortgage payers	2	SG	1.0	1.0	Economic class	False
labour-2001-519-2	0	75, 000 more carers	10		0.2	0.2	none	False
labour-2001-134-1	0	nhs patients	6	SG	1.0	1.0	Health	False
labour-2001-389-7	0	nhs patients	6	SG	1.0	1.0	Health	False
labour-2001-453-2	0	every region	5		0.0	0.0	Geography	True
conservatives-2005-100-1	0	local people	5	SG	1.0	1.0	Geography	False
conservatives-2005-100-1	1	officers	10	PI	0.0	1.0	none	True
conservatives-2005-139-1	0	local people	5	SG	1.0	1.0	Geography	False
conservatives-2005-143-1	0	local people	5	SG	1.0	1.0	Geography	False
conservatives-2005-110-2	0	terrorist suspects	9	SG	1.0	1.0	Other	False
conservatives-2005-67-2	0	the student	9	SG	1.0	1.0	Other	False
conservatives-2005-148-1	0	the motorist	9	SG	1.0	1.0	Other	False
conservatives-2005-155-1	0	our nation	10	ISG	0.0	1.0	none	True
conservatives-2005-97-4	0	the law-abiding	9	SG	1.0	1.0	Other	False
conservatives-2005-106-2	0	neighbourhoods	5		0.0	0.0	Geography	True
conservatives-2005-106-2	1	the law-abiding	9	SG	1.0	1.0	Other	False
conservatives-2005-73-1	0	doctors	10	SG	1.0	1.0	none	False
conservatives-2005-73-1	1	nurses	10	SG	1.0	1.0	none	False
conservatives-2005-73-1	2	porters	10	SG	1.0	1.0	none	False
conservatives-2005-73-1	3	cleaners	10	SG	1.0	1.0	none	False
conservatives-2005-50-1	0	us all	10		0.0	0.0	none	True
conservatives-2005-79-1	0	doctors	10	SG	1.0	1.0	none	False
conservatives-2005-79-1	1	nurses	10	SG	1.0	1.0	none	False
conservatives-2005-90-1	0	every family	9	SG	1.0	1.0	Other	False
conservatives-2005-90-1	1	our country	10	SG	1.0	1.0	none	False
conservatives-2005-70-1	0	everyone	10	ISG	0.0	1.0	none	True
conservatives-2005-84-4	0	everyone	10	ISG	0.0	1.0	none	True
conservatives-2005-53-3	0	head teachers	10	SG	1.0	1.0	none	False
conservatives-2005-53-3	1	disruptive pupils	9	SG	1.0	1.0	Other	False
conservatives-2005-82-3	0	local patients	5	SG	1.0	1.0	Geography	False
conservatives-2005-82-3	1	gps	10	SG	1.0	1.0	none	False
conservatives-2005-121-1	0	refugees	7	SG	1.0	1.0	Nationality	False
conservatives-2005-121-1	1	those who are smuggled	7	SG	1.0	1.0	Nationality	False
conservatives-2005-154-1	0	rural	5	SG	1.0	1.0	Geography	False
conservatives-2005-168-1	0	the country	10	ISG	0.0	1.0	none	True
conservatives-2005-168-1	1	the british people	10	SG	1.0	1.0	none	False
conservatives-2005-169-2	0	the british people	10	SG	1.0	1.0	none	False
conservatives-2005-37-4	0	firms	2	ORG	0.0	1.0	Economic class	True
conservatives-2005-37-4	1	employers	2	SG	1.0	1.0	Economic class	False
conservatives-2005-52-3	0	employers	2	SG	1.0	1.0	Economic class	False
conservatives-2005-156-1	0	farmers	2	SG	1.0	1.0	Economic class	False
conservatives-2005-156-1	1	the countryside	10		0.0	0.0	none	True
conservatives-2005-156-3	0	farmers	2	ORG	0.0	1.0	Economic class	True
conservatives-2005-156-3	1	customers	9	SG	1.0	1.0	Other	False
conservatives-2005-157-1	0	farmers	2	SG	1.0	1.0	Economic class	False
conservatives-2005-157-1	1	taxpayers	10	SG	1.0	1.0	none	False
conservatives-2005-81-1	0	local gps	5	SG	1.0	1.0	Geography	False
conservatives-2005-116-4	0	asylum seekers	7	SG	1.0	1.0	Nationality	False
conservatives-2005-121-2	0	asylum seekers	7	SG	1.0	1.0	Nationality	False
conservatives-2005-122-1	0	asylum seekers	7	SG	1.0	1.0	Nationality	False
conservatives-2005-145-2	0	tenants	2	SG	1.0	1.0	Economic class	False
conservatives-2005-146-1	0	tenants	2	SG	1.0	1.0	Economic class	False
conservatives-2005-146-2	0	social housing tenants	2	SG	1.0	1.0	Economic class	False
conservatives-2005-146-2	1	first-time buyers	9	SG	1.0	1.0	Other	False
conservatives-2005-99-2	0	police officers	10	PI	0.0	1.0	none	True
conservatives-2005-8-1	0	the people of this country	10	SG	1.0	1.0	none	False
conservatives-2005-8-1	1	they	10		0.0	0.0	none	True
conservatives-2005-18-3	0	everyone	10	SG	1.0	1.0	none	False
conservatives-2005-18-3	1	straight	9	SG	1.0	1.0	Other	False
conservatives-2005-18-3	2	urban	5	SG	1.0	1.0	Geography	False
conservatives-2005-18-3	3	poor	2	SG	1.0	1.0	Economic class	False
conservatives-2005-108-1	0	young	1	SG	1.0	1.0	Age/generation	False
conservatives-2005-108-1	1	straight	9		0.0	0.0	Other	True
conservatives-2005-35-3	0	millions of pensioners	2		0.3333333333333333	0.3333333333333333	Economic class	False
conservatives-2005-56-4	0	difficult pupils	9	SG	1.0	1.0	Other	False
conservatives-2005-131-1	0	england	5		0.0	0.0	Geography	True
conservatives-2005-131-1	1	scotland	5		0.0	0.0	Geography	True
conservatives-2005-131-1	2	wales	5		0.0	0.0	Geography	True
conservatives-2005-131-1	3	united kingdom	5	SG	1.0	1.0	Geography	False
conservatives-2005-136-1	0	united kingdom	5		0.0	0.0	Geography	True
conservatives-2005-152-3	0	households	10	SG	1.0	1.0	none	False
conservatives-2005-152-3	1	businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2005-58-4	0	head teachers	10	SG	1.0	1.0	none	False
conservatives-2005-132-1	0	scotland	5		0.0	0.0	Geography	True
conservatives-2005-132-1	1	the scottish people	5	SG	1.0	1.0	Geography	False
conservatives-2005-132-2	0	wales	5		0.0	0.0	Geography	True
conservatives-2005-132-2	1	the welsh people	5	SG	1.0	1.0	Geography	False
conservatives-2005-35-4	0	households	10	SG	1.0	1.0	none	False
conservatives-2005-89-1	0	immigrants	7	SG	1.0	1.0	Nationality	False
conservatives-2005-164-2	0	service families	10	SG	1.0	1.0	none	False
conservatives-2005-138-3	0	local communities	5	ISG	0.0	1.0	Geography	True
conservatives-2005-142-1	0	local communities	5	ISG	0.0	1.0	Geography	True
conservatives-2005-138-2	0	urban	5		0.0	0.0	Geography	True
conservatives-2005-114-1	0	all britons	10	SG	1.0	1.0	none	False
conservatives-2005-116-3	0	individuals	10	SG	1.0	1.0	none	False
conservatives-2005-116-3	1	people smugglers	9	SG	1.0	1.0	Other	False
conservatives-2005-145-1	0	individuals	10	ISG	0.0	1.0	none	True
conservatives-2005-147-1	0	individuals	10	ISG	0.0	1.0	none	True
conservatives-2005-42-2	0	england	5	ORG	0.0	1.0	Geography	True
conservatives-2005-82-1	0	the patient	6	SG	1.0	1.0	Health	False
conservatives-2005-15-1	0	the country	10	ISG	0.0	1.0	none	True
conservatives-2005-85-1	0	professionals	10	SG	1.0	1.0	none	False
conservatives-2005-25-2	0	poorest	2	SG	1.0	1.0	Economic class	False
conservatives-2005-149-2	0	companies	2	ORG	0.0	1.0	Economic class	True
conservatives-2005-164-3	0	children	10	SG	1.0	1.0	none	False
conservatives-2005-164-1	0	those serving in our armed forces	10	SG	1.0	1.0	none	False
conservatives-2005-164-1	1	the people	10	SG	1.0	1.0	none	False
conservatives-2005-178-1	0	hard-working britons	2	SG	1.0	1.0	Economic class	False
conservatives-2005-88-1	0	dentists	10	SG	1.0	1.0	none	False
conservatives-2005-88-1	1	offering	6		0.0	0.0	Health	True
conservatives-2005-36-2	0	single pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2005-36-2	1	couples	2	SG	1.0	1.0	Economic class	False
conservatives-2005-116-2	0	offering	6		0.0	0.0	Health	True
conservatives-2005-95-1	0	our communities	5		0.0	0.5	Geography	True
conservatives-2005-47-1	0	mothers	4	SG	1.0	1.0	Gender	False
conservatives-2005-60-4	0	14-16 year olds	10	SG	1.0	1.0	none	False
conservatives-2005-52-2	0	young	1	SG	1.0	1.0	Age/generation	False
conservatives-2005-90-4	0	young	1	SG	1.0	1.0	Age/generation	False
conservatives-2005-66-1	0	children with special needs	10	SG	1.0	1.0	none	False
conservatives-2005-40-1	0	businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2005-60-3	0	businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2005-98-1	0	officers	10	SG	1.0	1.0	none	False
conservatives-2005-32-3	0	hard-working families	9	SG	1.0	1.0	Other	False
conservatives-2005-7-3	0	responsible citizens	10	SG	1.0	1.0	none	False
conservatives-2005-7-3	1	yobs	9	SG	1.0	1.0	Other	False
conservatives-2005-96-1	0	yobs	9		0.0	0.0	Other	True
conservatives-2005-140-3	0	local	5	SG	1.0	1.0	Geography	False
conservatives-2005-140-3	1	taxpayers	10	SG	1.0	1.0	none	False
conservatives-2005-7-4	0	genuine refugees	7	SG	1.0	1.0	Nationality	False
labour-2005-329-1	0	those who can afford to pay	2	SG	1.0	1.0	Economic class	False
labour-2005-329-1	1	those who cannot	2	SG	1.0	1.0	Economic class	False
labour-2005-329-2	0	those who can afford to pay	2	SG	1.0	1.0	Economic class	False
labour-2005-501-2	0	individuals	10	ISG	0.0	1.0	none	True
labour-2005-501-2	1	our towns and cities	5		0.0	0.0	Geography	True
labour-2005-356-2	0	one in four pensioners	2		0.25	0.25	Economic class	False
labour-2005-356-2	1	the poorest pensioners	2	SG	1.0	1.0	Economic class	False
labour-2005-359-1	0	one in eight children	10		0.25	0.25	none	False
labour-2005-369-2	0	families with children	10	SG	1.0	1.0	none	False
labour-2005-369-2	1	those in the poorest fifth of the population	2	SG	1.0	1.0	Economic class	False
labour-2005-451-2	0	our towns and cities	5		0.0	0.0	Geography	True
labour-2005-155-1	0	our country	10	ISG	0.0	1.0	none	True
labour-2005-155-1	1	the privileged few	9	SG	1.0	1.0	Other	False
labour-2005-203-2	0	the privileged few	9	SG	1.0	1.0	Other	False
labour-2005-209-4	0	our country	10	ISG	0.0	1.0	none	True
labour-2005-362-1	0	our country	10	ISG	0.0	1.0	none	True
labour-2005-169-2	0	11-year-olds	10	SG	1.0	1.0	none	False
labour-2005-203-3	0	11-year-olds	10	SG	1.0	1.0	none	False
labour-2005-519-1	0	the vulnerable	9	SG	1.0	1.0	Other	False
labour-2005-211-4	0	the individual	10	ISG	0.0	1.0	none	True
labour-2005-211-4	1	the law-abiding majority	9	SG	1.0	1.0	Other	False
labour-2005-211-4	2	the minority who abuse the system	9	SG	1.0	1.0	Other	False
labour-2005-415-2	0	british citizens	10	SG	1.0	1.0	none	False
labour-2005-553-1	0	british citizens	10	SG	1.0	1.0	none	False
labour-2005-476-1	0	pupils	9	SG	1.0	1.0	Other	False
labour-2005-483-1	0	all pupils	9	SG	1.0	1.0	Other	False
labour-2005-105-1	0	household consumers	9	SG	1.0	1.0	Other	False
labour-2005-109-2	0	consumers	9	SG	1.0	1.0	Other	False
labour-2005-110-1	0	consumers	9	SG	1.0	1.0	Other	False
labour-2005-440-1	0	a billion people	10		0.0	0.3333333333333333	none	True
labour-2005-444-3	0	a billion people	10		0.0	0.3333333333333333	none	True
labour-2005-509-5	0	they	10		0.0	0.0	none	True
labour-2005-519-2	0	they	10		0.0	0.0	none	True
labour-2005-519-2	1	local people	5	SG	1.0	1.0	Geography	False
labour-2005-528-3	0	they	10		0.0	0.0	none	True
labour-2005-225-2	0	drug users	9	SG	1.0	1.0	Other	False
labour-2005-225-2	1	drug dealers	9	SG	1.0	1.0	Other	False
labour-2005-226-1	0	drug dealers	9	SG	1.0	1.0	Other	False
labour-2005-226-1	1	people traffickers	9	SG	1.0	1.0	Other	False
labour-2005-226-1	2	organized criminals	9	SG	1.0	1.0	Other	False
labour-2005-233-2	0	drug dealers	9	SG	1.0	1.0	Other	False
labour-2005-155-3	0	young person	1	SG	1.0	1.0	Age/generation	False
labour-2005-160-1	0	the individual	10		0.0	0.0	none	True
labour-2005-257-2	0	all visitors	7	SG	1.0	1.0	Nationality	False
labour-2005-254-3	0	employers	2	SG	1.0	1.0	Economic class	False
labour-2005-377-3	0	employers	2	SG	1.0	1.0	Economic class	False
labour-2005-377-6	0	employers	2	SG	1.0	1.0	Economic class	False
labour-2005-377-6	1	small businesses	2	ORG	0.0	1.0	Economic class	True
labour-2005-197-6	0	students from poorer families	2	SG	1.0	1.0	Economic class	False
labour-2005-321-8	0	all school children	9	SG	1.0	1.0	Other	False
labour-2005-324-6	0	employees	2	SG	1.0	1.0	Economic class	False
labour-2005-349-3	0	all employees over the age of 65	2	SG	1.0	1.0	Economic class	False
labour-2005-223-2	0	the most persistent young offenders	1	SG	1.0	1.0	Age/generation	False
labour-2005-223-2	1	parents of young offenders	9	SG	1.0	1.0	Other	False
labour-2005-228-6	0	those involved in serious knife crimes	9	SG	1.0	1.0	Other	False
labour-2005-228-6	1	workers serving the public	2	SG	1.0	1.0	Economic class	False
labour-2005-354-3	0	carers of elderly or sick relatives	9	SG	1.0	1.0	Other	False
labour-2005-354-2	0	a million parents	9		0.3333333333333333	0.3333333333333333	Other	False
labour-2005-377-5	0	parents of children under six	10	SG	1.0	1.0	none	False
